1648	2	@miamari_a @MarioZara14 @robertosaviano @PameTardito @RaiUno @chetempochefa @muhammadnajem20 Abbi rispetto dei morti.Pompinara
6	2	@alinefenaroly Che cagna che sei anke io voglio fare pasqua cosi con te mmmmmm
612	1	@fornikaykitty2 Gran bel culo leccherei volentieri anche la figa
1061	1	@StefaVillar Ciao gattina che bel culo e ché figa mi piacerebbe  scoparli entrambi i buchi seguimi in pvt.kiss kiss
1588	2	"Quando toccherà alla culona inchiavabile""...? Cit. S.B. https://t.co/8toOE6b8lf"""
460	2	Che poi raga l’ha tradito con uno che è piu brutto e piu povero di lui ma che cazzo fa oltre ad essere puttana è pure stupida
846	2	@LequeLyy Gli ho chiesto di uscire le foto di quella puttanona della Menchi ma non mi ha risposto quel coglione finto GuePequeno del cazzo
151	1	@Greis262 Posso farti io la scuola guida, a ogni errore una punizione Fai spegnere la macchina ? Mi seghi Freni di botto ? Ti inculoGratti la frizione ? Bocchino Ci stai ??????
215	2	@andreastabene_ @Lu_kein BEL PUTTANONE
417	2	@illusissima @Matteo968605201 @lauraboldrini Altra baldracca
228	0	@anarcomico @CuocoFiorellino Ahahah esatto, c'è solo da cambiare il trans con una tettona
1403	1	@Paprikavalery37 che culo ti inculerei a secco troia
744	1	RT @pelato_luc: @Ms_feet1 zia ti sborro i piedi
791	2	Al posto di Patrizia io me li farei tutti i boni, spero faccia il puttanone da combattimento, se lo può permettere. #GF15
1017	2	che poi il balletto te lo fa pure jlo, e anche meglio.il puttanone te lo fa pure jlo, e anche meglio.il testo dei cartoni animati bicicleta barbita te lo fa pure jlola voce non pervenuta per entrambe. quindi le armi sono pari.eppure JLO non attacca.
259	0	"Io, Claudia e il mio amico Alessandro: Era iniziato tutto per caso... Un giorno che claudia era un po' scollata, e alessandro senza peli sulla lingua mi disse scherzando: oh è proprio tettona claudia, non ci avevo mai fatto caso!"" Lì per lì si concluse… https://t.co/T4VLdN2DV1"""
1435	1	@CatFetish_74 Porca puttana che figa che hai me la mangiarei a colazione pranzo spuntino e cena ogni giorno
1115	2	Cassiera del supermercato che dice alla vecchietta davanti a me: “Si prepari signora, questa estate farà molto caldo e ci saranno un sacco di morti!”.MA MUORI PUTTANA!
887	2	WUA PAPA HA DETTO A MAMMA COSE DI ME- BEVEVA A CASA DI BABUSHKA VODKA DI DEDUSHKA VICINO ALLA FINESTRA APERTA, SE CADEVA GIU, CHE FACEVO, COLPA DEL PUTTANONE E ALCOLIZZATO, FAMIGLIA DI MERDA!!!!!!! (WUA CHE FRASE)
1611	1	RT @Gianluc30636227: @Ms_feet1 cosi ti sborro
1111	0	Ma la mia mamma non potrebbe vivere fino a 118 anni? Però gnocca ! Come si fa a vivere senza la mamma? A me non basta mai sta tettona e panzona.......poi la sgrido!
