2081	0	Le vittime del #terrorismo dell'#Isis in #Turquia oltre a fare vittime fra # stranieri hanno ammazzato anche turisti di religione #islamica
6423	1	Ma anziché indignarsi per tutti questi episodi di terrorismo, intervenire militarmente e radere al suolo tutti questi stati di merda no?
1003	0	Sapete che in alcuni paesi UE nei negozi ci sono i buttafuori che controllano+tutelano i clienti? In Italia no, rom/ladri fan come gli pare!
2836	0	@matteosalvinimi @mattino5 mattè chiedilo ai rom che non hanno un cazzo da fare... NOI LAVORIAMO
2223	0	LN Padania: Modena, immigrato spacca sedia addosso alla madre: arrestato https://t.co/2tXuprRTGb
2798	1	Zingari di merda,tutti al muro...bastardi Sparano ai carabinieri dopo la rapina: presi nel campo nomadi di Giugliano https://t.co/efYYDutXvs
1318	1	@MatrixCanale5Dite a Meloni che non vogliamo gli stranieri,tasse per mantenerli e gli omicidi che commettono. Siamo stanchi della corruzione
858	0	Chi voglia arricchirsi faccia il rom in Italia. Parola di Boldrini. https://t.co/VFP48VKDCS via @wordpressdotcom
13	0	Roma, botte a un ambulante e sputi agli agenti: arrestati due rom https://t.co/HWPwGYVIZD
6835	1	I migranti sono ospiti di villette requisite vicino casa mia oltre alla sporcizia non fanno altro se non molestare tutti #Ballaro
1450	0	Essere musulmani a Roma: Dove andare a pregare? https://t.co/jbov4srXkk
644	0	Studentessa cinese morta fermato un nomade di 20anni e denunciato nomade sedicenne tutti del vicino campo nomade SkyTG24
6396	1	Non possiamo difenderci perché ci arrestano..se mi scade l'assicurazione della macchina e non rinnovo in tempo mi multano gli stranieri no
306	0	Studentessa cinese morta a #Roma, fermato un ventenne: è un nomade del campo di via Salviati https://t.co/gnZhLGl4x2 https://t.co/V3XFeqYhnh
938	0	oggi ho rischiato un incidente....per poco non investivo un rom in bici...la vita mi è passata davanti in un... https://t.co/o45W5ulS6h
3729	1	@Piovegovernolad i clandestini sono clandestini quando non sono immigrati (non migranti) è spesso anche delinquenti è come tali io li chiamo
117	0	Inchiesta a torino - Trovato in Croazia il tesoro della “regina” rom | Liguria | Genova | Il Secolo XIX https://t.co/xUJ6tbJTm2
4110	1	Aumento casi morbillo?Ok.Siamo certi che gli immigrati,che raggiungono il nostro paese sono tutti vaccinati e non malati?Colpa dei  vaccini?
6737	1	Si bhe, meglio che smetto di fare battute sui mussulmani che me li trovo a casa a bombardarmi un giorno o l'altro
914	0	Torino, rom fondano Consulta per i diritti: Tutti contro di noi https://t.co/tqSHdclJ2L - Adriano Montanaro Alessandria
5102	1	@essikettu finché prendeva x il culo i musulmani andava bene
