2215	0	non sono un terrorista.... sto cercando ....la via.... per vivere bene....tutti....
1614	0	Nel nord Italia le famiglie immigrate rappresentano il 41% delle famiglie in povertà assoluta #AtlanteInfanzia https://t.co/k7CbDWcEUx
2854	0	Accampamento rom abusivi via Tremelloni e Anassagora Milano, segnalazioni dei residenti e foto - Cronaca Milano https://t.co/nERbwnXpdy #M…
537	0	#Roma #VillaAda, stanati due rom mentre tentano di rubare in un’auto in sosta https://t.co/lyZtJeAQP8
2857	0	@FaticoniPiero La Meloni pensava che i media dicessero ?😄😄😄 Come i terroristi ? Tutti malati mentali 😄😄😄
6633	1	@Occidentale Lo stato come tutela gli immigrati, deve tutelare anche i propri cittadini italiani specialnente vincitori di concorsi 250AAPDS
1482	1	Militari infami traditori,la Marina porta gli invasori e loro si schierano in difesa dei terroristi eliminati dalla… https://t.co/My8Sc3g3Wf
1710	1	@reportrai3 secondo voi di report, quando devono finire i clandestini? Pensate di mettere 100milioni di facce di maiale islamici in Italia?
2823	0	Cultura millenaria. Fumi tossici dai campi rom, la Città di #Torino alla Regione: Monitorare la salute dei residenti https://t.co/AJbxQl8ani
1879	0	@BottaAdv ... E che gli immigrati ci pagano la pensione e che bisogna accoglierne di piu con tutti i mezzi ecc ecc ecc
6775	1	La politica che si adotta e' ormai chiara: lasciare al destino della morte gli italiani e accogliere stranieri che portano sovvenzionamenti.
968	0	Soltanto in italy fanno morire tutti animali ecc ma chi arriva con barconi e rom danno tutto vergogna governo
1983	0	Gesù si che lo faceva bene l'immigrato. Come Cristo comanda. https://t.co/qIMlyEzZyG
2017	0	Altro che integrazione. L'Italia per gli stranieri è una fabbrica di visti https://t.co/4G9EvoQKr3 https://t.co/jLFrcsUKd0
812	0	https://t.co/F2TDk118TZ Un gruppo di donne rumene trasforma l'esperienza culinaria rom in un catering itinerante  #GiraIlMondo #FareImpresa
3864	1	@valerixxxevane si, siamo pur sempre in Italia, il Paese dell'impunità! Gli stranieri lo sanno bene...
242	0	"Sto pensando che in fondo siamo tutti un po nomadi e un po stranieri in questa nostra Italia ""Terra di nessuno"""
1803	0	Retweeted Secolo d'Italia (@SecolodItalia1):  Laura Boldrini e il Pd: «Mettetevelo in testa, i rom non sono un... https://t.co/nhNBEhPeSD
2609	0	#dallavostraparte Il clan rom che ha truffato il ristoratore a cui hanno rubato l'argenteria per fare un matrimonio da re Che fine ha fatto
376	0	#mattino5 nn solo diritti pure doveri!! Il rom dice ke i bambini sn a scuola a me nn sembra ne ho visti un mucchio e ragazzi a spasso
1588	0	Ciao. Ognuno di nazionalità straniera vivono in Giappone, cerchiamo di fare amicizia con me.
703	0	#rom, la via tedesca per l'integrazione: a #Berlino appartamenti e assegni mensili. @fattoquotidiano https://t.co/uj9mduWlG9
3424	1	Per me molti immigrati ottengono anche sussidi con le false certificazioni, alcune volte cumulano sussidi e pensioni. 😒 #QuintaColonna
1474	0	"Al Sud più poveri italiani che stranieri vanno alla #Caritas. Chi dal Nord urla ""prima gli italiani"" sarà contento: c'è riuscito"
256	0	Modena: Comune paga la benzina ai nomadi che portano figli a scuola: MODENA – La giunta PD… https://t.co/FwP6n7C5Gi
1518	0	@ToSpeakMyMind01 @patrickamon @News24_it @LiArPe78 @Corriere Della cultura islamica tanto fa paura,ma non per questo va isolata.
6505	1	Sassuolo non è solo la città di una bella squadra di calcio ma anche di una comunità islamica che deve essere controllata giorno per giorno
2811	0	Milano, i Carabineri nel campo rom di Via Negrotto: trovata un'auto rubata https://t.co/Nk11do3RbX
735	0	@Tiaguinho_1973 abbi pazienza, uno che mi parla di roma e campi rom e sta in brasile pensasse alle favelas dove entri vivo e esci non lo sai
