287169538968150016	0	@ifuseekme @Livia_Lightman a proposito di grey's,6 d'accordo anche tu k se meredith fosse interpretata da 1 altra attrice,sarebbe mejo?
143962206617354240	1	Il governo Monti... porterà alla povertà ... Ha colpito sempre gli stessi Cioè ... Gli onesti
134746686890323968	0	#piazzapulitala7 Secondo Pigi Battista un governo Monti non si deve occupare assolutamente di conflitto di interessi.
190785654278459393	1	Pensa se alla fine di tutto sto casino viene fuori che Borghezio è l'unico onesto
196360172296347649	1	@paolo_sciamm90 lo so xké è stato dopo sanremo.. :D Cmq sì,era x colpa mia lo ammetto..Lei ci ha trovati a letto e nn ha retto il colpo u.u
289779309219041280	1	Mi è piaciuto un video di @YouTube: http://t.co/QhTOV3Hm Negramaro - Parlami d'amore (+testo)
187116899027533824	1	Claudio sei fortissimo.. Grande PRINCIPINOOOOO.. :D Sei il nostro eroe.. Ciao Claudio buona fortuna in tutto :)
162215178929324032	0	TORMENTONE SPREAD, MARIO MONTI VS SILVIO BERLUSCONI: +86 http://t.co/NfX5S0xf #viamonti
136768493415706625	1	#governo monti, #Passera ministro? Sará contento #Berlusconi! :-) http://t.co/4uB8Ki9Q
396706143596457985	1	Ma che cazzo ci fa #padoin in campo??? #FinoAllaFineForzaJuventus
195807281584152576	1	@_Gabriella_T grazie :)
143969456333402112	0	Casini: Governo Monti deve fare ciò che non hanno fatto partiti http://t.co/RWc5oNi9
195391497368109057	1	"\""@MediasetTgcom24: #Grillo risponde a #Napolitano: \""Il mio non è populismo, è politica\""\"" tanto a questi livelli va bene tutto! #soncose"
132037801498783744	1	In Mario Monti we trust! #acasa
292593335229616128	0	"I like a photo of username: \""iazabel\"" on instagram! cap.: \""Il dominio delle macchine. Urban design. #vita... http://t.co/ckaulXdx"
163609878567456771	1	Università_it: Laurea senza valore legale? Bene la consultazione, ma sia libera da ideologismi: Il governo Monti... http://t.co/9U1LA8ii
139395476226195456	1	E' vergognoso pensare che tra i primi provvedimenti del governo Monti ci sara' una tassa sugli animali domestici.
290968109488173057	0	@ganjaboat_ Elena è caruccio anche se usato u.u a me mariana piace perché è bello da vedere, da firmare e non è molto usato :)
136159169282707456	1	Monti: Politica trasformi la crisi in opportunità : #crisi #governo #mario monti ROMA ? ''Il mio impegno è rivo... http://t.co/pXbvKbRD
137088692794818560	1	ora gli studenti che manifestano hanno da sempre la mia solidarietà ma: contro il nuovo Governo? Esageriamo! #governo #Monti
190180645924896768	1	SEGUITE @Vale_Perezza SE LO FATE DITEMELO E VI FACCIO UNO SHOUTOUT (anche più volte) :)
289071461346447360	0	Si ritorna a fare allenamento dopo una lunga vacanzetta #forzaecoraggio #forzabiancoverdi
147209654349463554	1	Se Mentana non ci ripensasse l'interim del tg de La7 andrà a Mario Monti.
165399821321113601	1	Io credo che il governo Monti stia facendo quello che non si è fatto per 25 anni. E' fisiologico che faccia male se lo si fa in 3 mesi !
165039273924501504	1	 i bocchini che fa mia madre sono monotoni (cit. Mario Monti)
194167452236648448	1	@MisterGrr_ anche a me piace la tua! :))
391810931229208576	1	@alebenetti58 ....grazie Alessandro anche x te :-*
393443902130511872	1	Ero tentata di rovesciarle la minestra in testa.
136996102686777344	0	Il governo Monti ha giurato http://t.co/6lgrATuT via @msn_italia
194165675709829120	1	@aleksandar_f @giuseppec30 @maladroxiaM @venerin @BabsyFratti @freecut1 allora dalle un bacino da parte mia :-) buonanotte a tutti
137081345900949504	1	@donatigab: #ansa Nel governo Monti: Barca, Profumo e Passera ...le tre Condicio Sine Qua Non per entrare al Billionaire ^f
151616352854085632	0	Riforma pensioni del Governo #Monti, i lavoratori dell'#EmiliaRomagna saranno i più penalizzati d'Italia http://t.co/vJehpVRl
195117431910440961	0	Finalmente è arrivata una risposta dopo tante non-risposte. La prima alternativa a #Grillo è #Monti. Chi concorda alzi la mano
192709468025389056	1	Si è pronti a votare #Grillo per ignavia. Altrimenti ci si candiderebbe in prima persone per fare le cose, non farle declamare a un clown
134729391983964160	1	Come la penso su un possibile Governo Monti: http://t.co/gJ2ILjGQ
286115161499127808	0	@ItsZeka ah bhe grazie AHAHHAHAHAHAHHAAH
136339007066996736	1	Mario Monti ha detto che sarà un periodo di sacrifici...e te pareva... @NicoSavi @triomedusa @sarofiorello
