1272	1	@Veronic87442740 Tranquilla mi seghi coi piedi ma ti sborro in bocca ???
3230	0	@giumarino88 @Merto__97 Porca puttana guarda #Manolas cazzo ...
2730	0	Ma porca di quella lurida troia
544	1	@karymesoft California mi Culona ?
3117	0	E comunque la colpa è di Benatia, che cazzo dell'arbitro, il rigore c'era, le stronzate sempre all'ultimo comunque porca puttana. #RealMadridJuve
3968	0	"stamattina mi sono svegliata ed il mio primo pensiero è stato porca puttana tra due settimane vedo harry"""""
1711	1	Sei una cagna — Quella è tua mamma zì https://t.co/UWnJYIOJAI
2439	0	"Mia mamma che la Martina e le sue amiche escono sabato. nevicherà perché non lo fanno mai!""Mamma. Non so se te ne sei accorta ma tutti i sabati passati sono uscita. Figa che fastidio, vuole fare la simpatica ma non fa un cazzo ridere. Almeno mi sfottesse per cose vere."""
2144	0	Fake woke Twitter user: Giordano ti stupro ioX: Fa notare che è sbagliato a prescindere dire una cosa simileFake woke Twitter: Che pesantezza!! Si chiama ironia!!
1615	1	@GILDA31395269 MMmm che puttana che sei Gilda,,,,,che voglia di scoparti il culo!!!!! https://t.co/aXqDrXudzh
23	1	@erisdelrey perché sei una figa di legno, giusto?
356	1	@RNicoletto @Eurosport_IT @MotoGP Con quella faccia da troia non puoi essere che una giallina! Fottiti!
900	1	CULONA INCHIAVABILEMarco Travaglio.Troppo ridere, ma è da piangere. https://t.co/iffoZhSrdk
1992	0	@MattiaSavoia Dai che in qualche maniera ce la facciamo. Immagina se dovessimo incontrare la Juve a Torino in semifinale? Ci andrei a piedi porca puttana. ?
866	1	@SexJay87 Ho deciso che ti stupro. Ciao
974	1	#uominiedonne DONATELLA.: er puttanone!
1945	0	sono rientrata a casa da un’ora e avrò detto se la sarà sentita/non me la sento almeno una decina di volte questa è colpa di quella schifosa lurida
483	1	@Giuliettaxxx84 Guarda qua intanto come prendi il cazzo in bocca pompinara https://t.co/ku9wdCeN0w
835	1	@ibbatta Ma perché no? Vogliono che le persone con cui si rapportano su tw li trovino anche su ig ma non vogliono essere seguiti dalle puttanone che promettono sesso, da pagine inutili o dai filippini fake ??‍♀️
3632	0	@cmdotcom @ruiu19 @ruiu19 Sei solo una LURIDA CAGNA! Tu e i 250 milioni!! Intanto con le cessioni sono 160 milioni e spalmati in tre anni, per cui poco più di 50 milioni di euro a stagione! Ricordo che se prendevamo 4 giocatori forti e basta, poi se c'era
1878	0	Che ansia quando devi organizzare cose (Pasquetta) e ci sono maschi di mezzo che sì loro che importa decidiamo dieci minuti prima e poi partiamo NO PORCA PUTTANA IO DEVO SAPERE DEVO ORGANIZZARE
1533	1	@GILDA31395269 Ti penetrerei ioSubito culona ?
3732	0	"@AntonioSocci1 @depredazionefin Latinis verum"" et ""factum"" reciprocantur, seu , ut scholarum vulgus loquitur, convertuntur. Ossia asservimento ai barbari diktat lanzo-galli sotto la dittatura della culona. Questo è stato il colpo di stato obamiano del 201"
3987	0	Mia mamma si comporta come una bambina, porca troiaLitighiamo e lei si cambia ed esce in macchina e mi fa preoccupare
2376	0	no porca puttana ma è fighissima così
3932	0	"Senza volere ho fatto un segnala tweet"".Porca troia che cazzo ho combinato?!non volevo giuro."""
2925	0	@FraPol2 @theo__94 Porca puttana domani la juve vince 4a0
52	1	Se vai a nanna sereno ...... è  meglio!Buonanotte da quella culona della Momi
1412	1	Caro Sarcosí ( eccazzomenefrega se non va scritto così, mo ti piglio per il popo’ io), adesso sono io che ridacchio... e la prossima sarà’ la culona amica tua.....
1364	1	@aledani6774 Bella tettona
91	1	Tua madre è un puttanone turco di merda!!!!!!!!
806	1	@cyberrbaby Sta zitta troia
2766	0	KALINIC PORCA TROIA PORCA PUTTANA PORCA TUTTA LA TUA FAMIGLIA TROIETTA DEL CAZZOOOOOOO
2898	0	Porca puttana che odio quando vedo certe chiese piene di scritte e schifezze varie. Alcune sono belle ma sembrano come un muro qualsiasi di un palazzo qualsiasi.Vi spacco giuro.
2523	0	Io capisco che voleva andare via, però porca puttana do il massimo, almeno un grande squadra mi vede e si rende conto che valgo. Sandro sta facendo una stagione vergognosa
3432	0	Sono uscita con dei miei amici simpaticissimi e carinissimi ma poi si fanno certe uscite (anche le ragazze) del tipo “ma quella si veste troppo da troia!!” “Si é fatta mezza Torino!!” e io ci rimango male perché cazzo mi sembrate pure decenti e poi dite ste stronzate
1140	1	@ElisabethGreta @Ygoes2B_more @KatiaGenovali @Clutcher @iccupo @matteo_bonas @TheAvenger88888 @MassimoMaccari4 @TeoCap @Giulianodalcin1 @AncillottoL @arianthro @gael99 @barbarapucci71 @ClaudioRoasio @piersar62 @Vycril2 @LucaNestaOrland @Mr_Ozymandias @Ero
414	1	@anna_marchetto_ @CPIbia E di quella culona della sindaca di Barcellona
3851	0	Ozil che giocatore della lurida ladra vacca troia madonna.
378	1	@Albarien infatti speravo nella voce che raiolone prendesse icazzi subentrando all'equina culona
3138	0	Ma abbiamo i mezzi perché nn vengono usati Porca puttana ??????? ladri di m................???????????????
1127	1	Il bel culone della mia fidanzata Tiziana https://t.co/qyCMijKpsS
2081	0	@dearvmalik PorCa pUtTaNa DeVo rEgOLaRmI
2228	0	DUE AUTOGOL DI MERDA. MA PORCA PUTTANA #BarcaRoma
2957	0	Godooooooo Porca puttana a non ci credo!!! Vaaai cazzoooo#RomaBarca
2920	0	@iosonokarma Andava massacrato sto depravato zozzo di merda. Ma perché caxxo nessuno interviene mai porca puttana. Di che caxxo abbiamo paura? Se andiamo in massa contro ste merde schifose non possono fare niente lo vogliamo capire caxxo?Basta fare i cogl
1046	1	che troia che sei HO SOLO DETTO UN PO' DI PIÙ https://t.co/tGn4uAKjKH
2341	0	Un porca puttana tra una role e un’altra ci sta
3942	0	@SYuliaSalazar Figli di porca puttana
2197	0	Porca puttana ladra vacca maiala impestata
2393	0	ma che porca puttana è sta roba che cosa cazzo è raga tenetemi tenetemi davvero https://t.co/Es2fmfE09e
3018	0	PORCA PUTTANA QUALCUNO MI DICE CHE DIAVOLO STA SUCCEDENDO??
1158	1	@Lucyluciana75 @Danila963 pensaci mia bella tettona! ??
1182	1	@christiedom8 Bella culona... Da sfondare...
2265	0	Ogni volta che leggo se l'è cercata provo schifo. La #violenza non si cerca, è lei che cerca te. @AsiaArgento @MIRIANA_TREV
2069	0	Quando sei Dybala ma mannaggia al cazzo non riesci a segnare e ti sale il Montero che porca puttana il calcio voltante non te lo toglie nessuno #JuveReal
651	1	Che vogli di infilartelo nella figa mentre lui ti incula https://t.co/tvohx0UUzU
1524	1	@duzzo1979 Tettona mia bellissima
3284	0	Stiamo cercando di avere un fottuto governo di merda da cui non se ne esce più, TACI PORCA PUTTANA.
1886	0	Che porca puttana, se solo potessi riparare a tutti i danni che causo, a tutta la merda che creo.
908	1	Ho appena visto Baye che asfalta la figa di legno là....Cioè lui mio nuovo idolo...Lo amo...Ha vinto...Ciao...#GF15 https://t.co/8L4nG3oCrz
341	1	@ManuelS_1994OF @MadamPopper Il mondialismo sorosiano acefalo e qualunquebuchista cerca di cancellare l'identità di ciascheduno in nome di un'omologazione capitalista e plutocratica dei ruoli ancestralmente scritti nel nostro DNA.W la figa sottomessaForza
2618	0	"Mi è piaciuto un video di @YouTube: https://t.co/atRWQl7Htf Cristina... porca puttana!"". Christian De Sica e Massimo Ghini - Natale"""
2976	0	@Rampageinthebox Siamo in due ivan porca puttana
2575	0	ALMENO UN SECONDO PORCA PUTTANA.Ecco perché odio essere sociale.
2587	0	"Top story: Asia Argento on Twitter: In Italia ci hanno elette nemiche #1 perch… https://t.co/EDkNcliAJN, see more https://t.co/A7rPphOyfD"""
421	1	Infatti la culona e il marito non se li è cagati nessuno se non noi soliti quattro deficienti disposti a vendersi un rene per lei (lui non so) https://t.co/VCpRM8SfWB
3655	0	che cazzo vuol dire che è morto Avicii porca troia
563	1	@giovinebelpaese @msgelmini Speriamo sia tu ad avere vita breve tagliata testa da jadaist lurida celebrolesa sparati o vai nell'uso demente figlia puttana
3897	0	@PVChloride LE TETTE PORCA PUTTANA CHE SENSO
332	1	@Maxi_creative @yVoRTiK @TeamSoXe ma che cazzo glielo fai a vortik che fra poco è una puttana giappominchia♥
789	1	RT @abusivissimo: Leggo :Baldracca Zoccola Pompinara E altre menate varie (non me fate il discorso sul bigottismo che ve Manno affancul…
1519	1	RT @ArtizzuFederico: @SpeculaThor @Il_Vitruviano @Amos8125 @giuslit Posson riportare culona nel pollaio. Ma senza neutralità vodka, mandari…
2385	0	porca puttana ti faccio debuttarw con la forza domani mi hai capito https://t.co/mA81PeFHKO
1400	1	meglio la mia vicina tettona https://t.co/CcKuW7krJc
1370	1	@curvyandbadboy @GinoGinaCP @puccipuccibaucp @fabioechiara @CPMONELLI @Cp_anaconda11 @rogycp6975 @Maury67694268 @Gianni31180 @YouElegance @BubbleBBButt @MilfieClub @MilfItalianeITA Porca puttana!! Smettila lucy!! ??Non è mattina per il tuo culone, come ha
1197	1	Bella Moretti Chica Culona Lela Star https://t.co/XkjkjaH0NI
